video_id	title	url	channel_name	upload_date	duration_seconds	view_count	like_count	description
cJsWiNFv_LU	Saturday Class - Is Trump's "Core 5" the End of the Anglo-Dutch Imperial System? - February 14; 2026	https://www.youtube.com/watch?v=cJsWiNFv_LU	Promethean In-Depth	20260215	3586	16328	1119	Get our FREE Newsletter at https://www.PrometheanAction.com - Tony Papert hosts Promethean Action Saturday Class (Feb. 7; 2026) featuring Will Wertz on the ?Core Five? concept?reported by Defense One as an unpublished draft element of the 2025 U.S. National Security Strategy proposing regular summits among the U.S.; Russia; China; India; and Japan as a world force for peace; first focused on stabilizing the Middle East and normalizing Israel?Saudi relations. Wertz connects this to Lyndon LaRouche?s longstanding ?new Bretton Woods? and ?Four Powers? proposals; cites Belarus President Alexander Lukashenko?s comments on the Core Five?s significance; and argues the idea is reflected in President Trump?s creation of a UN-supported ?Board of Peace? mechanism for conflict resolution beyond Gaza; noting many European allies and most Five Eyes members refused to join while Russia; China; India; and Japan were invited. He discusses Marco Rubio?s Munich Security Conference speech defending Western Christian civilization and criticizing Europe?s malaise; and he reviews themes he attributes to the Trump administration?s strategy documents: rejecting globalism; prioritizing national sovereignty; ending deindustrialization and net-zero policies; seeking a cessation of hostilities in Ukraine to restore strategic stability with Russia; resisting EU transnational regulation; and limiting NATO expansion. Wertz also references a Bloomberg report on a Russian ?Dmitriev Package? memo describing potential U.S.?Russia understandings on the dollar system; energy policy (including nuclear); and broader stabilization; and he highlights Hamiltonian economics and the American System (Hamilton; Henry C. Carey; Friedrich List) as the economic foundation for a great-power peace-through-development approach; emphasizing the political stakes of U.S. midterms for sustaining this agenda.  00:00 Welcome & Why the ?Core Five? Matters Now (Rubio at Munich) 03:10 LaRouche?s Roots: New Bretton Woods & Fixing Global Trade Imbalances 08:53 Defense One Leak Explained: What the Core Five Would Do 10:40 From Four Powers to Core Five: Will Wertz?s Books & the Strategic Lineage 12:33 Why These Five? Economic Weight; PPP GDP Charts & Limits of the G7 14:43 Global Reaction & the ?Board of Peace? Connection 18:57 Bypassing EU/UK Malaise: Who Joined; Who Refused; and Why It Matters 23:32 Civilization vs Empire: Sovereignty; Renaissance Roots; and Anti-Globalism 33:03 Inside the National Security Strategy: Europe; Ukraine; and the Nation-State Principle 46:05 Trump?s Monroe Doctrine 2.0: Development Finance; Ex-Im; and Ending Migration Drivers 51:15 Indo-Pacific & China: Conditions for a ?Decent Peace? and a New Bretton Woods 55:27 Hamiltonian Economics & the 50-Year Outlook (Closing)
reUy_BljVTs	Will Christianity Save Humanity Again?	https://www.youtube.com/watch?v=reUy_BljVTs	Promethean In-Depth	20260214	894	1605	168	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this summary presentation; the speakers delve into the idea of a new Christian Renaissance. The tragic death of Charlie Kirk has galvanized Christians to engage in society beyond the realms of religion; influencing science; manufacturing; politics; and more. Historian Robert Ingraham provides a historical context of the Renaissance period in Europe; particularly focusing on the Northern developments and the impact of the Brethren of the Common Life. Martin Barrett; a key figure in the Ecclesia Movement; discusses the need for Christians to step out of the confines of the church and engage in societal issues. Barrett emphasizes the necessity for moral force and affections as motivators in transforming society.
0j8oKyO2RIc	?? "UNDER DESTRUCTION": The Munich Conference Admits It's Over	https://www.youtube.com/watch?v=0j8oKyO2RIc	Promethean Updates	20260214	3072	150451	15266	Get our FREE Newsletter at https://www.PrometheanAction.com - They?re admitting what we've been telling you: the post-1945 British-run international order ? they call it the "rules-based order" ? is finished.   Donald Trump killed it. And they admit in the same publication that their populations hate them. That?s what their ?Under Destruction? title means.   This conference is like a Davos of the Deep State.  It?s where the intelligence and security mavens of the former globalist order convened every year to plot their plans against the Empire?s enemies.  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893
AHRR0PbKbzU	Why Trump's Tariffs Actually Work (Oklahoma New Plant Proof)	https://www.youtube.com/watch?v=AHRR0PbKbzU	Promethean Action Science	20260213	616	17104	1549	Sign up for our FREE newsletter: https://prom.ac/sci   In this episode; Ben Deniston dives into the effectiveness of President Trump's tariffs; using the new aluminum plant in Oklahoma as a case study. Despite claims from so-called experts; President Trump's tariffs have proven successful. Deniston explains how tariffs; when properly applied; drive real economic growth and are not inherently inflationary. He contrasts this with the inflationary impact of lower productivity under Biden's green energy policies. Deniston concludes by showing how President Trump is reviving the American System of economics; rooted in Alexander Hamilton's vision of economic sovereignty and innovation through developing the productive powers of labor.   00:00 Introduction: The Success of Tariffs 00:59 Case Study: Oklahoma Aluminum Plant 02:15 Debunking Inflation Myths 03:32 Productivity and Economic Growth 05:12 The Impact of Green Energy Policies 07:30 The American System of Economics 09:05 Conclusion
l4pXr2L8Z_c	American Industry Roars Back; Democrats Mobilize French Revolution-style Mob #shorts	https://www.youtube.com/watch?v=l4pXr2L8Z_c	Promethean Updates	20260212	30	22924	2781	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. New factories are breaking ground; and young people are flooding into vocational training. The productive spirit of the American people?suffocated for decades?is roaring back. Democrats offer only scandal and chaos. #AmericanSpirit #VocationalTraining #EconomicGrowth #FrenchRevolution
1iM6eLICARY	Trump's Economic Takedown: EPA Repeals Obama's Ruling #shorts	https://www.youtube.com/watch?v=1iM6eLICARY	Promethean Updates	20260212	28	46322	4334	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Democrats don't want you to know: Trump just launched a devastating blow to the globalist economic system by repealing Obama's endangerment finding. Is this the end of destructive economic policies? #DonaldTrump #EPA #Globalist #EconomicPolicy
jRGxb1Qme5M	Green Agenda's Demise: Rebuilding America's Productive Power #shorts	https://www.youtube.com/watch?v=jRGxb1Qme5M	Promethean Updates	20260212	47	37803	5079	The British monarchy isn't collapsing because of scandals; but because the Green agenda is failing. A president is using power to break financial parasites and unleash American productivity. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com.  #BritishMonarchy #GreenAgenda #EconomicControl #AmericanProductivity
Db2y-_ao2QI	Trump's Green Agenda Demise: Deregulation & Democrat Strategy #shorts	https://www.youtube.com/watch?v=Db2y-_ao2QI	Promethean Updates	20260212	46	39544	4892	King Charles and the Democrats are facing challenges due to their unwavering commitment to the green agenda. Trump's deregulation move aims to boost the American economy; but Democrats push scandal and class warfare. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #KingCharles #Democrats #GreenAgenda #DonaldTrump #Deregulation
uOsbwDIn6nw	British Use Old French Revolution Playbook against Trump #shorts	https://www.youtube.com/watch?v=uOsbwDIn6nw	Promethean Updates	20260212	164	63931	9747	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. The French Revolution wasn't a spontaneous uprising; but a British op designed to stop France from adopting American ideals. Jeremy Bentham's playbook: control the press; manufacture outrage; and destroy dissent. #FrenchRevolution #JeremyBentham #BritishHistory #PoliticalIntrigue
72jb1_5PN9Q	Humans Are Divine Creators (Literally) ???	https://www.youtube.com/watch?v=72jb1_5PN9Q	Promethean Action Science	20260212	74	471	51	Uncover the divine connection between mankind's technological advancement and the cosmic systems. A true testament to our creative potential! #TechAndUniverse #DivineInnovation   Promethean Science excerpt from "The Universal Law Underlying Trump's Energy Policy;" https://www.prometheanaction.com/promethean-science-the-universal-law-underlying-trumps-energy-policy/
twHdRn9Hr40	?? EXPOSED: SAVE ACT Passes the House; the End of Green; and the Empire's 2026 Playbook	https://www.youtube.com/watch?v=twHdRn9Hr40	Promethean Updates	20260212	7324	78816	7062	Get our FREE newsletter at https://www.PrometheanAction.com ? Join us for a live broadcast; with your hosts Barbara Boyd; Susan Kokinda and Adam Sturman. Thursday February 12th at 11am Eastern; 8am Pacific every Thursday. We take your questions from both the Youtube live chat and our Newsletter Subscribers!  They're running the same show. But this time; we're ahead of them. The hit job on Tulsi Gabbard has London's fingerprints all over it.  Trump just killed the green agenda.  Keir Starmer's Chief of Staff; who rigged 2020 and 2024; just resigned over Epstein.  ???? PDF - British Empire Briefing for the Midterm 2026 election: https://www.prometheanaction.com/live-today-save-act-passes-the-house-the-end-of-green-and-the-empires-2026-playbook/  ?? Promethean Action LOGO TEE - Premium Heavyweight : https://shop.prometheanaction.com/products/promethean-action-logo-tee-forge-the-future  ???? E BOOK - IT'S THE BRITISH WHO MURDER OUR PRESIDENTS https://www.prometheanaction.com/it-is-the-british-who-murder-our-presidents/  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  ?? *Make a one-time donation to Promethean PAC* https://www.prometheanpac.com/donate_social_otm?recruiter_id=139893
EfhuYnjI2hc	Susan Kokinda: Vote Fraud Fighter Since 1976 #shorts	https://www.youtube.com/watch?v=EfhuYnjI2hc	Promethean Updates	20260211	31	19302	3083	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Susan Kokinda reveals her decades-long fight against vote fraud; starting with the Carter election in 1976. Securing the 2026 midterms for Donald Trump requires a much bigger battlefield. Like; share; and subscribe to stay in touch! #VoteFraud #ElectionIntegrity #SusanKokinda #2026Midterms
bfPY6q3OwII	Susan Kokinda: MAGA 2026 Fight Against Vote Fraud #shorts	https://www.youtube.com/watch?v=bfPY6q3OwII	Promethean Updates	20260211	36	42424	5565	The globalists know that a MAGA victory in 2026 will bring back the American system; and that terrifies them. Securing the 2026 midterms for Donald Trump is being fought on a huge battlefield. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #MAGA #2026Midterms #DonaldTrump #VoteFraud
0W4-bhnFEYc	Election War Games: Psychological Warfare & Stolen Votes Explained #shorts	https://www.youtube.com/watch?v=0W4-bhnFEYc	Promethean Updates	20260211	54	74590	9392	Anti-ICE provocations; media hysteria; and violence are all tools. "The Empire" predicted it would push Latino voters away from Trump; and in Texas; it worked. War gaming is psychological warfare. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #PsychologicalWarfare #PoliticalStrategy #TexasPolitics #MediaManipulation
kz2y3f_LbAo	Want to End Poverty? Build MORE Power Plants ??	https://www.youtube.com/watch?v=kz2y3f_LbAo	Promethean Action Science	20260211	68	548	85	A world without poverty requires bold energy solutions. Discover how President Trump's agenda aims to deliver prosperity by increasing energy output. #EnergyIndependence #GlobalProsperity  Promethean Science excerpt from "The Universal Law Underlying Trump's Energy Policy;" https://www.prometheanaction.com/promethean-science-the-universal-law-underlying-trumps-energy-policy/
